trade_date,source,price_basis,open,high,low,close,close_vintage,listed_vol_t,listed_amt_cny,listed_vwap,block_vol_t,block_amt_cny,block_vwap,auction_vol_t,auction_amt_cny,total_vol_t,total_amt_cny,total_vwap,cum_vol_t,cum_amt_cny
2024-01-11,ccn,composite,71.02,71.02,71.02,71.02,CEA19-20,8.0,568.16,71.02,0.0,0.0,,0.0,0.0,8.0,568.16,71.02,,
2024-01-12,ccn,composite,71.0,71.0,71.0,71.0,CEA21,100.0,7100.0,71.0,0.0,0.0,,0.0,0.0,100.0,7100.0,71.0,,
2024-01-15,ccn,composite,71.0,71.0,71.0,71.0,CEA19-20,500.0,35500.0,71.0,0.0,0.0,,0.0,0.0,500.0,35500.0,71.0,,
2024-01-16,ccn,composite,70.0,70.0,70.0,70.0,CEA19-20,73652.0,5155740.0,70.0014,0.0,0.0,,0.0,0.0,73652.0,5155740.0,70.0014,,
2024-01-17,ccn,composite,75.0,75.0,75.0,75.0,CEA22,28690.0,2151750.0,75.0,0.0,0.0,,0.0,0.0,28690.0,2151750.0,75.0,,
2024-01-18,ccn,composite,70.0,70.0,70.0,70.0,CEA19-20,8.0,560.0,70.0,0.0,0.0,,0.0,0.0,8.0,560.0,70.0,,
2024-01-19,ccn,composite,71.0,75.0,71.0,74.96,CEA22,10100.0,757100.0,74.9604,0.0,0.0,,0.0,0.0,10100.0,757100.0,74.9604,,
2024-01-22,ccn,composite,71.0,71.0,71.0,71.0,CEA22,100.0,7100.0,71.0,0.0,0.0,,0.0,0.0,100.0,7100.0,71.0,,
2024-01-23,ccn,composite,71.0,75.0,70.0,74.54,CEA19-20,949.0,70735.0,74.5364,0.0,0.0,,0.0,0.0,949.0,70735.0,74.5364,,
2024-01-24,ccn,composite,76.0,78.0,72.0,75.44,CEA22,150100.0,11087100.0,73.8648,0.0,0.0,,0.0,0.0,150100.0,11087100.0,73.8648,,
2024-01-25,ccn,composite,75.44,75.44,75.44,75.44,CEA22,100.0,7100.0,71.0,120000.0,7440000.0,62.0,0.0,0.0,120100.0,7447100.0,62.0075,,
2024-01-26,ccn,composite,75.51,79.9,75.5,75.61,CEA22,11563.0,854102.74,73.8652,119000.0,7378000.0,62.0,0.0,0.0,130563.0,8232102.74,63.0508,,
2024-01-29,ccn,composite,69.0,75.62,69.0,71.28,CEA22,30500.0,2174008.0,71.279,500000.0,41060000.0,82.12,0.0,0.0,530500.0,43234008.0,81.4967,,
2024-01-30,ccn,composite,66.0,66.0,66.0,66.0,CEA22,20000.0,1320000.0,66.0,0.0,0.0,,0.0,0.0,20000.0,1320000.0,66.0,,
2024-01-31,ccn,composite,72.6,72.6,72.6,72.6,CEA22,10.0,726.0,72.6,485300.0,38820369.0,79.9925,0.0,0.0,485310.0,38821095.0,79.9924,,
2024-02-01,ccn,composite,75.0,75.0,72.0,73.81,CEA22,83000.0,6126000.0,73.8072,0.0,0.0,,0.0,0.0,83000.0,6126000.0,73.8072,,
2024-02-02,ccn,composite,76.0,78.0,76.0,76.59,CEA22,73008.0,5539332.0,75.8729,630000.0,36900000.0,58.5714,0.0,0.0,703008.0,42439332.0,60.3682,,
2024-02-05,ccn,composite,76.0,76.0,76.0,76.0,CEA19-20,8.0,608.0,76.0,0.0,0.0,,0.0,0.0,8.0,608.0,76.0,,
2024-02-06,ccn,composite,76.0,76.0,76.0,76.0,CEA19-20,8.0,608.0,76.0,0.0,0.0,,0.0,0.0,8.0,608.0,76.0,,
2024-02-07,ccn,composite,76.0,76.0,76.0,76.0,CEA22,20000.0,1520000.0,76.0,0.0,0.0,,0.0,0.0,20000.0,1520000.0,76.0,,
2024-02-08,ccn,composite,76.0,76.0,76.0,76.0,CEA19-20,5.0,380.0,76.0,0.0,0.0,,0.0,0.0,5.0,380.0,76.0,,
2024-02-19,ccn,composite,76.0,76.0,76.0,76.0,CEA19-20,5.0,380.0,76.0,0.0,0.0,,0.0,0.0,5.0,380.0,76.0,,
2024-02-20,ccn,composite,80.0,80.0,80.0,80.0,CEA19-20,186584.0,14926720.0,80.0,0.0,0.0,,0.0,0.0,186584.0,14926720.0,80.0,,
2024-02-21,ccn,composite,82.5,82.5,82.5,82.5,CEA19-20,32599.0,2690717.0,82.5399,0.0,0.0,,0.0,0.0,32599.0,2690717.0,82.5399,,
2024-02-22,ccn,composite,82.5,83.0,82.5,83.0,CEA19-20,30852.0,2560666.0,82.9984,0.0,0.0,,0.0,0.0,30852.0,2560666.0,82.9984,,
2024-02-23,ccn,composite,80.0,80.0,80.0,80.0,CEA22,115970.0,9277600.0,80.0,109085.0,8781342.5,80.5,0.0,0.0,225055.0,18058942.5,80.2424,,
2024-02-26,ccn,composite,84.0,84.0,80.0,82.73,CEA22,15714.0,1299976.0,82.7272,0.0,0.0,,0.0,0.0,15714.0,1299976.0,82.7272,,
2024-02-27,ccn,composite,82.0,82.73,82.0,82.38,CEA22,40845.0,3364758.5,82.3787,300094.0,23607144.0,78.6658,0.0,0.0,340939.0,26971902.5,79.1106,,
2024-02-28,ccn,composite,79.24,84.0,79.24,82.41,CEA22,235371.0,19403898.04,82.4396,201480.0,16978760.0,84.2702,0.0,0.0,436851.0,36382658.04,83.2839,,
2024-02-29,ccn,composite,84.0,87.0,80.0,85.93,CEA22,331398.0,28482226.0,85.9457,0.0,0.0,,0.0,0.0,331398.0,28482226.0,85.9457,,
2024-03-01,ccn,composite,85.0,85.0,85.0,85.0,CEA22,184635.0,15692475.0,84.9919,0.0,0.0,,0.0,0.0,184635.0,15692475.0,84.9919,,
2024-03-04,ccn,composite,85.1,85.5,85.1,85.34,CEA19-20,6300.0,538130.0,85.4175,0.0,0.0,,0.0,0.0,6300.0,538130.0,85.4175,,
2024-03-05,ccn,composite,85.5,86.0,85.0,85.42,CEA22,97608.0,8337827.5,85.4216,0.0,0.0,,0.0,0.0,97608.0,8337827.5,85.4216,,
2024-03-06,ccn,composite,85.6,85.6,85.6,85.6,CEA22,169396.0,14015214.3,82.7364,160000.0,13072000.0,81.7,0.0,0.0,329396.0,27087214.3,82.233,,
2024-03-07,ccn,composite,85.6,85.6,85.6,85.6,CEA22,5.0,425.0,85.0,160000.0,13888000.0,86.8,0.0,0.0,160005.0,13888425.0,86.7999,,
2024-03-08,ccn,composite,85.6,85.86,85.6,85.78,CEA19-20,290000.0,24861400.0,85.729,140000.0,11438000.0,81.7,0.0,0.0,430000.0,36299400.0,84.4172,,
2024-03-11,ccn,composite,85.0,85.0,85.0,85.0,CEA22,12250.0,1041285.0,85.0029,500000.0,41405000.0,82.81,0.0,0.0,512250.0,42446285.0,82.8624,,
2024-03-12,ccn,composite,85.0,86.0,85.0,85.85,CEA22,168700.0,14475500.0,85.8062,140000.0,12124000.0,86.6,0.0,0.0,308700.0,26599500.0,86.1662,,
2024-03-13,ccn,composite,86.0,87.5,86.0,86.98,CEA22,107110.0,9316581.0,86.9814,0.0,0.0,,0.0,0.0,107110.0,9316581.0,86.9814,,
2024-03-14,ccn,composite,85.0,85.0,80.0,80.12,CEA19-20,635.0,50825.0,80.0394,100000.0,8510000.0,85.1,0.0,0.0,100635.0,8560825.0,85.0681,,
2024-03-15,ccn,composite,80.0,80.0,80.0,80.0,CEA19-20,100.0,8000.0,80.0,0.0,0.0,,0.0,0.0,100.0,0.0,0.0,,
2024-03-18,ccn,composite,78.5,81.5,78.5,81.49,CEA22,50100.0,4082850.0,81.494,0.0,0.0,,0.0,0.0,50100.0,4082850.0,81.494,,
2024-03-19,ccn,composite,79.0,81.5,79.0,81.49,CEA22,53447.0,4355680.5,81.4953,0.0,0.0,,0.0,0.0,53447.0,4355680.5,81.4953,,
2024-03-20,ccn,composite,86.8,88.0,86.8,87.17,CEA22,59200.0,5168560.0,87.3068,0.0,0.0,,0.0,0.0,59200.0,5168560.0,87.3068,,
2024-03-21,ccn,composite,86.0,86.0,86.0,86.0,CEA22,30100.0,2588550.0,85.9983,0.0,0.0,,0.0,0.0,30100.0,2588550.0,85.9983,,
2024-03-22,ccn,composite,80.0,80.0,80.0,80.0,CEA19-20,5.0,400.0,80.0,0.0,0.0,,0.0,0.0,5.0,400.0,80.0,,
2024-03-25,ccn,composite,83.0,89.0,83.0,85.75,CEA22,46000.0,3947000.0,85.8043,0.0,0.0,,0.0,0.0,46000.0,3947000.0,85.8043,,
2024-03-26,ccn,composite,82.5,82.5,82.5,82.5,CEA19-20,51420.0,4493544.0,87.389,527522.0,46949458.0,89.0,0.0,0.0,578942.0,51443002.0,88.8569,,
2024-03-27,ccn,composite,89.0,90.0,89.0,89.91,CEA22,125353.0,11231904.0,89.6022,0.0,0.0,,0.0,0.0,125353.0,11231904.0,89.6022,,
2024-03-28,ccn,composite,92.0,92.0,92.0,92.0,CEA22,3051.0,278058.0,91.1367,0.0,0.0,,0.0,0.0,3051.0,278058.0,91.1367,,
2024-03-29,ccn,composite,85.0,91.0,85.0,90.97,CEA19-20,10050.0,914250.0,90.9701,0.0,0.0,,0.0,0.0,10050.0,914250.0,90.9701,,
2024-04-01,ccn,composite,90.97,90.97,90.97,90.97,CEA19-20,5.0,454.85,90.97,0.0,0.0,,0.0,0.0,5.0,454.85,90.97,,
2024-04-02,ccn,composite,86.8,90.97,86.8,87.0,CEA19-20,125005.0,10900454.85,87.2002,0.0,0.0,,0.0,0.0,125005.0,10900454.85,87.2002,,
2024-04-03,ccn,composite,87.0,87.0,87.0,87.0,CEA22,39998.0,3479826.0,87.0,0.0,0.0,,0.0,0.0,39998.0,3479826.0,87.0,,
2024-04-08,ccn,composite,86.0,87.0,86.0,86.86,CEA22,58000.0,5038000.0,86.8621,137776.0,11715093.28,85.03,0.0,0.0,195776.0,16753093.28,85.5728,,
2024-04-09,ccn,composite,89.12,89.12,86.0,88.94,CEA22,92993.0,8278176.16,89.0193,695000.0,61872400.0,89.025,0.0,0.0,787993.0,70150576.16,89.0244,,
2024-04-10,ccn,composite,83.0,83.0,83.0,83.0,CEA22,100.0,8300.0,83.0,915000.0,81161500.0,88.7011,0.0,0.0,915100.0,81169800.0,88.7005,,
2024-04-11,ccn,composite,90.0,90.0,85.1,87.57,CEA22,73571.0,6442373.4,87.5668,0.0,0.0,,0.0,0.0,73571.0,6442373.4,87.5668,,
2024-04-12,ccn,composite,90.5,92.0,90.5,91.54,CEA21,84300.0,7741640.0,91.8344,300000.0,27060000.0,90.2,0.0,0.0,384300.0,34801640.0,90.5585,,
2024-04-15,ccn,composite,90.0,90.0,90.0,90.0,CEA22,2026.0,182470.0,90.0642,0.0,0.0,,0.0,0.0,2026.0,182470.0,90.0642,,
2024-04-16,ccn,composite,89.0,89.0,89.0,89.0,CEA22,2800.0,250680.0,89.5286,130000.0,12155000.0,93.5,0.0,0.0,132800.0,12405680.0,93.4163,,
2024-04-17,ccn,composite,88.6,88.6,88.6,88.6,CEA22,62277.0,5793370.0,93.0258,156032.0,14198912.0,91.0,0.0,0.0,218309.0,0.0,0.0,,
2024-04-18,ccn,composite,85.5,93.5,85.5,92.71,CEA22,120001.0,11090085.5,92.4166,152914.0,14221002.0,93.0,0.0,0.0,272915.0,25311087.5,92.7435,,
2024-04-19,ccn,composite,93.5,96.0,93.5,94.53,CEA22,173151.0,16426194.0,94.8663,0.0,0.0,,0.0,0.0,173151.0,16426194.0,94.8663,,
2024-04-22,ccn,composite,100.0,100.0,89.0,98.53,CEA22,156497.0,15285452.8,97.6725,559936.0,49078390.400000006,87.65,0.0,0.0,716433.0,64363843.2,89.8393,,
2024-04-23,ccn,composite,99.5,100.0,99.5,99.84,CEA22,107779.0,10750805.0,99.7486,0.0,0.0,,0.0,0.0,107779.0,10750805.0,99.7486,,
2024-04-24,ccn,composite,99.6,105.0,96.5,101.17,CEA22,448283.0,45299677.24,101.0515,0.0,0.0,,0.0,0.0,448283.0,45299677.24,101.0515,,
2024-04-25,ccn,composite,98.6,105.0,98.6,102.16,CEA22,327981.0,33559634.6,102.3219,200000.0,20820000.0,104.1,0.0,0.0,527981.0,54379634.6,102.9954,,
2024-04-26,ccn,composite,102.1,103.0,102.1,102.38,CEA22,210953.0,21598179.0,102.3838,506000.0,49220000.0,97.2727,0.0,0.0,716953.0,70818179.0,98.7766,,
2024-04-29,ccn,composite,101.5,104.0,101.5,102.41,CEA22,182040.0,18655125.0,102.4782,400000.0,38830000.0,97.075,0.0,0.0,582040.0,57485125.0,98.7649,,
2024-04-30,ccn,composite,101.0,101.0,101.0,101.0,CEA22,4950.0,499950.0,101.0,100000.0,9050000.0,90.5,0.0,0.0,104950.0,9549950.0,90.9952,,
2024-05-06,ccn,composite,105.0,105.0,105.0,105.0,CEA19-20,5.0,525.0,105.0,0.0,0.0,,0.0,0.0,5.0,525.0,105.0,,
2024-05-07,ccn,composite,100.0,100.0,100.0,100.0,CEA21,15005.0,1500525.0,100.0017,0.0,0.0,,0.0,0.0,15005.0,1500525.0,100.0017,,
2024-05-08,ccn,composite,97.5,98.5,97.5,98.27,CEA22,117192.0,11516220.0,98.268,0.0,0.0,,0.0,0.0,117192.0,11516220.0,98.268,,
2024-05-09,ccn,composite,98.27,98.27,98.27,98.27,CEA22,1050.0,104800.0,99.8095,108000.0,9914400.0,91.8,0.0,0.0,109050.0,10019200.0,91.8771,,
2024-05-10,ccn,composite,100.0,100.0,100.0,100.0,CEA21,1010.0,100985.0,99.9851,0.0,0.0,,0.0,0.0,1010.0,100985.0,99.9851,,
2024-05-13,ccn,composite,95.0,95.0,95.0,95.0,CEA22,55.0,5230.0,95.0909,0.0,0.0,,0.0,0.0,55.0,5230.0,95.0909,,
2024-05-14,ccn,composite,92.0,104.1,92.0,100.03,CEA22,250.0,24755.0,99.02,0.0,0.0,,0.0,0.0,250.0,24755.0,99.02,,
2024-05-15,ccn,composite,96.0,98.0,96.0,96.67,CEA19-20,3210.0,310602.0,96.7607,0.0,0.0,,0.0,0.0,3210.0,310602.0,96.7607,,
2024-05-16,ccn,composite,104.0,104.0,104.0,104.0,CEA22,105.0,10883.35,103.651,0.0,0.0,,0.0,0.0,105.0,10883.35,103.651,,
2024-05-17,ccn,composite,104.0,104.0,104.0,104.0,CEA22,142505.0,10834233.35,76.027,0.0,0.0,,0.0,0.0,142505.0,10834233.35,76.027,,
2024-05-20,ccn,composite,97.5,97.5,95.0,97.47,CEA22,143659.0,14000402.5,97.4558,130000.0,12807600.0,98.52,0.0,0.0,273659.0,0.0,0.0,,
2024-05-21,ccn,composite,95.0,96.0,95.0,95.17,CEA22,700.0,67200.0,96.0,256000.0,21514000.0,84.0391,0.0,0.0,256700.0,21581200.0,84.0717,,
2024-05-22,ccn,composite,102.0,102.0,102.0,102.0,CEA22,62055.0,6068585.0,97.7937,200000.0,19550000.0,97.75,0.0,0.0,262055.0,25618585.0,97.7603,,
2024-05-23,ccn,composite,95.5,98.0,95.5,96.75,CEA22,60000.0,5805000.0,96.75,114000.0,8436000.0,74.0,0.0,0.0,174000.0,14241000.0,81.8448,,
2024-05-24,seee,composite,97.6,99.6,97.6,98.97,,45505.0,4465275.0,98.1271,100000.0,9800000.0,98.0,,,145505.0,14265275.0,98.0398,458263544.0,26339920586.46
2024-05-27,seee,composite,97.93,99.04,97.93,98.83,,7000.0,683520.0,97.6457,0.0,0.0,,,,7000.0,683520.0,97.6457,458270544.0,26340604106.46
2024-05-28,seee,composite,98.83,98.83,97.17,97.17,,2320.0,227320.0,97.9828,100000.0,9800000.0,98.0,,,102320.0,10027320.0,97.9996,458372864.0,26350631426.46
2024-05-29,seee,composite,97.23,97.4,93.83,95.11,,256.0,24482.2,95.6336,869304.0,84757140.0,97.5,,,869560.0,84781622.2,97.4995,459242424.0,26435413048.66
2024-05-30,seee,composite,95.11,95.11,93.64,93.84,,108.0,10021.36,92.7904,0.0,0.0,,,,108.0,10021.36,92.7904,459242532.0,26435423070.02
2024-05-31,seee,composite,93.64,93.64,93.23,93.23,,2200.0,209155.0,95.0705,400000.0,38880000.0,97.2,,,402200.0,39089155.0,97.1884,459644732.0,26474512225.02
2024-06-03,seee,composite,93.83,96.13,92.37,95.71,,123767.0,11896338.86,96.1188,480000.0,46608000.0,97.1,,,603767.0,58504338.86,96.8989,460248499.0,26533016563.88
2024-06-04,seee,composite,95.63,96.87,94.0,94.23,,75779.0,7320404.18,96.602,0.0,0.0,,,,75779.0,7320404.18,96.602,460324278.0,26540336968.06
2024-06-05,seee,composite,94.0,96.83,91.17,96.0,,102441.0,9838948.0,96.045,0.0,0.0,,,,102441.0,9838948.0,96.045,460426719.0,26550175916.06
2024-06-06,seee,composite,95.2,95.43,95.2,95.43,,10008.0,968748.0,96.7974,0.0,0.0,,,,10008.0,968748.0,96.7974,460436727.0,26551144664.06
2024-06-07,seee,composite,95.93,96.6,95.43,96.07,,118915.0,11357820.0,95.5121,0.0,0.0,,,,118915.0,11357820.0,95.5121,460555642.0,26562502484.06
2024-06-11,seee,composite,95.97,95.97,92.83,92.83,,1152.0,109936.0,95.4306,0.0,0.0,,,,1152.0,109936.0,95.4306,460556794.0,26562612420.06
2024-06-12,seee,composite,93.5,96.17,93.5,96.17,,90000.0,8640000.0,96.0,0.0,0.0,,,,90000.0,8640000.0,96.0,460646794.0,26571252420.06
2024-06-13,seee,composite,96.17,96.5,96.17,96.48,,12653.0,1220514.5,96.4605,250000.0,24075000.0,96.3,,,262653.0,25295514.5,96.3077,460909447.0,26596547934.56
2024-06-14,seee,composite,96.5,96.5,94.67,94.67,,17100.0,1649600.0,96.4678,0.0,0.0,,,,17100.0,1649600.0,96.4678,460926547.0,26598197534.56
2024-06-17,seee,composite,94.67,94.67,94.67,94.67,,4005.0,386482.5,96.5,0.0,0.0,,,,4005.0,386482.5,96.5,460930552.0,26598584017.06
2024-06-18,seee,composite,94.67,94.67,94.5,94.5,,24907.0,2392025.5,96.0383,0.0,0.0,,,,24907.0,2392025.5,96.0383,460955459.0,26600976042.56
2024-06-19,seee,composite,93.0,93.0,92.67,92.71,,61680.0,5866172.6,95.1066,223181.0,14999995.01,67.21,,,284861.0,20866167.61,73.2503,461240320.0,26621842210.17
2024-06-20,seee,composite,91.67,91.67,90.33,91.41,,6010.0,564080.0,93.8569,0.0,0.0,,,,6010.0,564080.0,93.8569,461246330.0,26622406290.17
2024-06-21,seee,composite,91.08,93.17,90.33,91.43,,51497.0,4848335.0,94.1479,0.0,0.0,,,,51497.0,4848335.0,94.1479,461297827.0,26627254625.17
2024-06-24,seee,composite,90.71,91.11,90.71,91.08,,24000.0,2234700.0,93.1125,0.0,0.0,,,,24000.0,2234700.0,93.1125,461321827.0,26629489325.17
2024-06-25,seee,composite,91.12,91.38,88.93,88.88,,69010.0,6462140.0,93.6406,700000.0,65600000.0,93.7143,,,769010.0,72062140.0,93.7077,462090837.0,26701551465.17
2024-06-26,seee,composite,88.67,92.97,88.67,92.87,,262100.0,24467900.0,93.3533,100000.0,8000000.0,80.0,,,362100.0,32467900.0,89.6656,462452937.0,26734019365.17
2024-06-27,seee,composite,93.0,93.0,91.77,92.13,,27010.0,2514001.0,93.0767,800000.0,72000000.0,90.0,,,827010.0,74514001.0,90.1005,463279947.0,26808533366.17
2024-06-28,seee,composite,92.1,92.24,90.1,90.66,,101868.0,9450909.6,92.776,250000.0,22750000.0,91.0,,,351868.0,32200909.6,91.5142,463631815.0,26840734275.77
2024-07-01,seee,composite,89.74,89.74,88.0,88.38,,11010.0,999840.0,90.812,0.0,0.0,,,,11010.0,999840.0,90.812,463642825.0,26841734115.77
2024-07-02,seee,composite,88.0,91.47,88.0,91.33,,33000.0,3022000.0,91.5758,0.0,0.0,,,,33000.0,3022000.0,91.5758,463675825.0,26844756115.77
2024-07-03,seee,composite,90.47,91.13,90.13,90.8,,18000.0,1632000.0,90.6667,150000.0,13500000.0,90.0,,,168000.0,15132000.0,90.0714,463843825.0,26859888115.77
2024-07-04,seee,composite,90.8,90.8,90.8,90.8,,20000.0,1820000.0,91.0,0.0,0.0,,,,20000.0,1820000.0,91.0,463863825.0,26861708115.77
2024-07-05,seee,composite,89.8,90.8,89.47,90.61,,38500.0,3509500.0,91.1558,0.0,0.0,,,,38500.0,3509500.0,91.1558,463902325.0,26865217615.77
2024-07-08,seee,composite,90.61,90.64,90.61,90.63,,15.0,1387.0,92.4667,335000.0,29982500.0,89.5,,,335015.0,29983887.0,89.5001,464237340.0,26895201502.77
2024-07-09,seee,composite,90.66,90.87,90.66,90.87,,9005.0,797262.5,88.5355,0.0,0.0,,,,9005.0,797262.5,88.5355,464246345.0,26895998765.27
2024-07-10,seee,composite,90.17,91.47,90.17,90.82,,27005.0,2431962.5,90.056,320000.0,29808000.0,93.15,,,347005.0,32239962.5,92.9092,464593350.0,26928238727.77
2024-07-11,seee,composite,90.52,90.9,89.5,89.88,,87189.0,7842681.4,89.9504,100000.0,9000000.0,90.0,,,187189.0,16842681.4,89.9769,464780539.0,26945081409.17
2024-07-12,seee,composite,88.87,91.13,88.87,90.18,,53144.0,4752340.0,89.4238,200000.0,18300000.0,91.5,,,253144.0,23052340.0,91.0641,465033683.0,26968133749.17
2024-07-15,seee,composite,88.49,89.66,87.52,87.05,,10065.0,865642.0,86.0052,0.0,0.0,,,,10065.0,865642.0,86.0052,465043748.0,26968999391.17
2024-07-16,seee,composite,86.86,88.19,86.86,87.57,,10720.0,944581.6,88.114,0.0,0.0,,,,10720.0,944581.6,88.114,465054468.0,26969943972.77
2024-07-17,seee,composite,86.86,86.86,86.86,86.86,,2000.0,172000.0,86.0,300000.0,27000000.0,90.0,,,302000.0,27172000.0,89.9735,465356468.0,26997115972.77
2024-07-18,seee,composite,86.86,87.5,86.86,87.5,,8600.0,769300.0,89.4535,280000.0,25424000.0,90.8,,,288600.0,26193300.0,90.7599,465645068.0,27023309272.77
2024-07-19,seee,composite,87.5,89.17,87.5,88.61,,33401.0,2983988.0,89.3383,0.0,0.0,,,,33401.0,2983988.0,89.3383,465678469.0,27026293260.77
2024-07-22,seee,composite,87.5,89.17,87.5,89.11,,54500.0,4949500.0,90.8165,0.0,0.0,,,,54500.0,4949500.0,90.8165,465732969.0,27031242760.77
2024-07-23,seee,composite,87.77,89.4,87.17,88.4,,64508.0,5765728.0,89.38,100000.0,9150000.0,91.5,,,164508.0,14915728.0,90.6687,465897477.0,27046158488.77
2024-07-24,seee,composite,89.12,90.95,88.95,90.94,,107446.0,9827836.0,91.4677,490000.0,45104000.0,92.049,,,597446.0,54931836.0,91.9444,466494923.0,27101090324.77
2024-07-25,seee,composite,89.79,91.17,89.79,90.46,,66120.0,5845660.0,88.4099,210000.0,19220000.0,91.5238,,,276120.0,25065660.0,90.7781,466771043.0,27126155984.77
2024-07-26,seee,composite,91.6,91.6,91.6,91.6,,10000.0,918000.0,91.8,0.0,0.0,,,,10000.0,918000.0,91.8,466781043.0,27127073984.77
2024-07-29,seee,composite,91.6,91.6,91.6,91.6,,5.0,457.5,91.5,174000.0,15981900.0,91.85,,,174005.0,15982357.5,91.85,466955048.0,27143056342.27
2024-07-30,seee,composite,92.0,92.33,91.0,91.21,,37005.0,3353457.5,90.6217,100000.0,9185000.0,91.85,,,137005.0,12538457.5,91.5182,467092053.0,27155594799.77
2024-07-31,seee,composite,91.4,91.78,91.0,91.2,,30384.0,2752644.0,90.5952,0.0,0.0,,,,30384.0,2752644.0,90.5952,467122437.0,27158347443.77
2024-08-01,seee,composite,90.67,91.0,89.83,90.17,,12000.0,1075000.0,89.5833,0.0,0.0,,,,12000.0,1075000.0,89.5833,467134437.0,27159422443.77
2024-08-02,seee,composite,89.8,90.17,89.8,90.13,,33000.0,2966700.0,89.9,120000.0,10860000.0,90.5,,,153000.0,13826700.0,90.3706,467287437.0,27173249143.77
2024-08-05,seee,composite,89.9,92.17,89.9,91.45,,100528.0,9197416.0,91.4911,550000.0,49790000.0,90.5273,,,650528.0,58987416.0,90.6762,467937965.0,27232236559.77
2024-08-06,seee,composite,91.83,92.17,91.83,91.87,,55503.0,5111776.0,92.0991,0.0,0.0,,,,55503.0,5111776.0,92.0991,467993468.0,27237348335.77
2024-08-07,seee,composite,91.57,92.0,91.57,91.76,,51000.0,4681200.0,91.7882,180000.0,16290000.0,90.5,,,231000.0,20971200.0,90.7844,468224468.0,27258319535.77
2024-08-08,seee,composite,91.6,91.93,91.6,91.93,,13200.0,1220800.0,92.4848,100000.0,9100000.0,91.0,,,113200.0,10320800.0,91.1731,468337668.0,27268640335.77
2024-08-09,seee,composite,89.83,91.57,89.83,90.57,,97971.0,8882455.6,90.6641,115000.0,10644400.0,92.56,,,212971.0,19526855.6,91.6879,468550639.0,27288167191.37
2024-08-12,seee,composite,90.57,92.97,90.57,91.83,,56401.0,5209605.9,92.3673,350000.0,32335000.0,92.3857,,,406401.0,37544605.9,92.3832,468957040.0,27325711797.27
2024-08-13,seee,composite,91.83,91.83,90.97,91.03,,68370.0,6242647.0,91.3068,0.0,0.0,,,,68370.0,6242647.0,91.3068,469025410.0,27331954444.27
2024-08-14,seee,composite,91.02,91.1,91.02,91.09,,15000.0,1376750.0,91.7833,0.0,0.0,,,,15000.0,1376750.0,91.7833,469040410.0,27333331194.27
2024-08-15,seee,composite,91.0,91.0,91.0,91.0,,1000.0,91500.0,91.5,112554.0,10354968.0,92.0,,,113554.0,10446468.0,91.9956,469153964.0,27343777662.27
2024-08-16,seee,composite,91.5,91.5,91.0,91.29,,40005.0,3675460.0,91.875,100000.0,9200000.0,92.0,,,140005.0,12875460.0,91.9643,469293969.0,27356653122.27
2024-08-19,seee,composite,90.93,92.18,89.97,91.8,,140767.0,13105824.4,93.103,0.0,0.0,,,,140767.0,13105824.4,93.103,469434736.0,27369758946.67
2024-08-20,seee,composite,90.81,91.73,89.04,91.33,,249519.0,23098960.7,92.574,400000.0,37440000.0,93.6,,,649519.0,60538960.7,93.2058,470084255.0,27430297907.37
2024-08-21,seee,composite,90.77,90.77,88.32,88.53,,44861.0,4070522.28,90.7363,1150000.0,85050000.0,73.9565,,,1194861.0,89120522.28,74.5865,471279116.0,27519418429.65
2024-08-22,seee,composite,88.34,89.54,88.0,89.22,,34112.0,3105231.92,91.0305,0.0,0.0,,,,34112.0,3105231.92,91.0305,471313228.0,27522523661.57
2024-08-23,seee,composite,88.69,89.84,88.69,89.6,,90700.0,8391676.0,92.5212,100000.0,9460000.0,94.6,,,190700.0,17851676.0,93.6113,471503928.0,27540375337.57
2024-08-26,seee,composite,89.66,90.54,89.66,90.41,,51657.0,4840175.03,93.6983,0.0,0.0,,,,51657.0,4840175.03,93.6983,471555585.0,27545215512.6
2024-08-27,seee,composite,90.04,92.54,89.57,92.34,,154671.0,14593853.46,94.3542,0.0,0.0,,,,154671.0,14593853.46,94.3542,471710256.0,27559809366.06
2024-08-28,seee,composite,90.65,90.65,88.77,89.04,,57001.0,5395774.7,94.6611,1050000.0,82815000.0,78.8714,,,1107001.0,88210774.7,79.6845,472817257.0,27648020140.76
2024-08-29,seee,composite,88.42,92.04,88.42,89.77,,42924.0,4083327.74,95.1292,0.0,0.0,,,,42924.0,4083327.74,95.1292,472860181.0,27652103468.5
2024-08-30,seee,composite,90.25,95.01,89.58,92.27,,124367.0,11620781.69,93.4394,0.0,0.0,,,,124367.0,11620781.69,93.4394,472984548.0,27663724250.19
2024-09-02,seee,composite,89.41,92.77,89.41,92.42,,97337.0,9277786.26,95.3161,250000.0,22900000.0,91.6,,,347337.0,32177786.26,92.6414,473331885.0,27695902036.45
2024-09-03,seee,composite,92.1,93.41,92.1,93.07,,12350.0,1185835.0,96.019,0.0,0.0,,,,12350.0,1185835.0,96.019,473344235.0,27697087871.45
2024-09-04,seee,composite,93.1,93.27,93.1,93.12,,15500.0,1489000.0,96.0645,200000.0,19320000.0,96.6,,,215500.0,20809000.0,96.5615,473559735.0,27717896871.45
