id,latitude,longitude,count,capacity_mw,iso3,landscape_area_km2
28063,37.019171,115.889165,2,,CHN,3.15977814332819
28064,37.045352,115.940922,6,8.13735603338374,CHN,6.60771581442571
28071,35.287972,117.449866,5,7.13814908462585,CHN,4.70043559181786
28080,36.17605,116.359321,3,,CHN,3.40221221228123
28081,36.187361,116.354715,6,9.46659324023445,CHN,5.2174633041892
28082,36.19702,116.368534,2,,CHN,2.66586492734659
28107,37.056556,115.98385,3,,CHN,3.736733058429
28108,37.03983,115.981668,3,,CHN,4.03867307579946
28109,37.027614,115.987251,2,,CHN,3.1498936292519
28110,37.071661,116.010779,2,,CHN,2.84984812174898
28111,37.085947,115.9547,2,,CHN,2.74886619630212
28112,37.087044,115.996232,2,,CHN,2.83512875772536
28113,37.110572,115.966288,4,,CHN,5.17753090883303
